targets,layer,filename,fld_value,units,name,description,layer_gl,path_in,fld_id_num,fld_id_chr,fld_category,fld_year,fld_val_num,fld_val_chr,file_exists,year_min,year_max,val_min,val_max,val_0to1,flds_unused,flds_missing,rows_duplicated,num_ids_unique,data_na
FIS,fis_coast_pelagic_catch,fis_coast_pelagic_catch_mhi2017.csv,catch,lbs,Coastal pelagic commercial catch,"Coastal pelagic (akule, opelu, jacks, ulua) commercial catch",fis_coast_pelagic_catch,~/github/mhi/region2017/layers/fis_coast_pelagic_catch_mhi2017.csv,rgn_id,,key_sp,year,catch,,TRUE,2012,2016,0,156360,FALSE,"fam,code",,,2,FALSE
FIS,fis_deep_catch,fis_deep_catch_mhi2017.csv,catch,lbs,Bottom commercial catch,Bottom fish catch from DAR data,fis_deep_catch,~/github/mhi/region2017/layers/fis_deep_catch_mhi2017.csv,rgn_id,,key_sp,year,catch,,TRUE,2012,2016,16,36125,FALSE,"fam,code",,,2,FALSE
FIS,fis_meancatch,fis_meancatch_mhi2017.csv,mean_catch,tonnes,Fishery catch data,Mean commercial catch for each OHI region (averaged across years),fis_meancatch,~/github/mhi/region2017/layers/fis_meancatch_gl2016.csv,rgn_id,,stock_id_taxonkey,year,mean_catch,,TRUE,2001,2010,6.77E-17,992033.182,FALSE,,,,2,FALSE
FIS,fis_pelagic_catch,fis_pelagic_catch_mhi2017.csv,catch,lbs,Pelagic commercial catch,DAR catch DAR data,fis_pelagic_catch,~/github/mhi/region2017/layers/fis_pelagic_catch_mhi2017.csv,rgn_id,,key_sp,year,catch,,TRUE,2012,2016,0,1241338,FALSE,"fam,code",,,2,FALSE
FIS,fis_reef_catch,fis_reef_catch_mhi2017.csv,catch,lbs,Reef commerical catch,DAR reef catch data,fis_reef_catch,~/github/mhi/region2017/layers/fis_reef_catch_mhi2017.csv,rgn_id,,key_sp,year,catch,,TRUE,2012,2016,0,1641780,FALSE,"fam,code",,,2,FALSE
FIS,fis_reef_catch_multiplier,fis_reef_catch_multiplier_mhi2017.csv,value,value,Recreational catch multiplier for commercial catch of nearshore fish,Recreational catch multiplier for commercial catch of nearshore fish,fis_reef_catch_multiplier,~/github/mhi/region2017/layers/fis_reef_catch_multiplier_mhi2017.csv,rgn_id,,reference,,value,,TRUE,,,10.5,10.5,FALSE,,,,2,FALSE
FIS,fis_sus,fis_sus_mhi2017.csv,score,"sb/sbmsy, b/bmsy, spr",Stock assessment,"Stock status from formal stock assessments, indicator of stock status differs between pelagic stocks, bottom fish, and reef fish",fis_sus,~/github/mhi/region2017/layers/fis_sus_mhi2017.csv,rgn_id,,key_sp,year,score,,TRUE,2010,2016,0.1,2.67,FALSE,,,40,2,FALSE
FIS,fis_sus_score,fis_sus_score_mhi2017.csv,score,"sb/sbmsy, b/bmsy, spr",Stock assessment,"Stock status from formal stock assessments, indicator of stock status differs between pelagic stocks, bottom fish, and reef fish",fis_sus_score,~/github/mhi/region2017/layers/fis_sus_score_mhi2017.csv,rgn_id,,stock_key,year,score,,TRUE,2012,2016,0.1,2.67,FALSE,"ref,family",,40,2,FALSE
FIS,fis_sus_scores_updated,fis_sus_scores_updated_mhi2017.csv,score,"sb/sbmsy, b/bmsy, spr",Stock assessment,"Stock status from formal stock assessments, indicator of stock status differs between pelagic stocks, bottom fish, and reef fish",fis_sus_scores_updated,~/github/mhi/region2017/layers/fis_sus_scores_updated_mhi2017.csv,rgn_id,,species,year,score,,TRUE,2010,2016,0.1,2.67,FALSE,"category,type,family,stock,ref",,30,2,FALSE
FP,fp_wildcaught_weight_mhi,fp_wildcaught_weight_mhi_mhi2017.csv,equal,equal,Equal weigthing for FIS and MAR,Equal weigthing for FIS and MAR,fp_wildcaught_weight_mhi,~/github/mhi/region2017/layers/fp_wildcaught_weight_mhi2017.csv,rgn_id,,w_fis,,equal,,TRUE,,,0.5,0.5,TRUE,,,,2,FALSE
HAB,hab_extent_mhi,hab_extent_mhi_mhi2017.csv,km2,km2,Habitat extent,Area of habitat,hab_extent_mhi,~/github/mhi/region2017/layers/hab_extent_mhi2017.csv,rgn_id,,habitat,,km2,,TRUE,,,12.75,238.55,FALSE,reference,,,2,FALSE
HAB,hab_health_mhi,hab_health_mhi_mhi2017.csv,health,proportion,Habitat health,Current condition of habitat relative to historical condition and or estimated habitat health if historical condition unknown,hab_health_mhi,~/github/mhi/region2017/layers/hab_health_mhi2017.csv,rgn_id,,habitat,,health,,TRUE,,,0.25,0.81,TRUE,reference,,,2,FALSE
HAB,hab_trend_mhi,hab_trend_mhi_mhi2017.csv,trend,proportion,Habitat trend,Estimated change in habitat condition during most recent 5 years,hab_trend_mhi,~/github/mhi/region2017/layers/hab_trend_mhi2017.csv,rgn_id,,habitat,,trend,,TRUE,,,-0.25741693,0,FALSE,"trend_per_year,reference",,,2,FALSE
LE,le_gdp,le_gdp_mhi2017.csv,gdp_usd,inflation adjusted usd,GDP,Gross Domestic Product (GDP),le_gdp,~/github/mhi/region2017/layers/le_gdp_mhi2017.csv,rgn_id,,sector,year,gdp_usd,,TRUE,2005,2013,989000,750671000,FALSE,,,,2,FALSE
LE,le_jobs,le_jobs_mhi2017.csv,jobs,jobs,numebr of jobs per sector,Number of jobs per sector per county,le_jobs,~/github/mhi/region2017/layers/le_jobs_mhi2017.csv,rgn_id,,sector,year,jobs,,TRUE,2005,2013,11,12656,FALSE,,,,2,FALSE
LE,le_popn,le_popn_mhi2017.csv,count,number of residents,Total resident population,Resident population of OHI regions,le_popn,~/github/mhi/region2017/layers/le_popn_gl2016.csv,rgn_id,,,year,count,,TRUE,1960,2012,180671000,313914040,FALSE,,,,2,FALSE
LE,le_sector_weight,le_sector_weight_mhi2017.csv,weight,value,Sector weight by jobs,Proportion of jobs within each sector,le_sector_weight,~/github/mhi/region2017/layers/le_sector_weight_mhi2017.csv,rgn_id,,sector,,weight,,TRUE,,,1,1,TRUE,,,,2,FALSE
LE,le_unemployment,le_unemployment_mhi2017.csv,pct_unemployed,percent,Unemployment,DBEDT data for unemployment per county,le_unemployment,~/github/mhi/region2017/layers/le_unemployment_rate_mhi2017.csv,rgn_id,,,year,pct_unemployed,,TRUE,1990,2016,3.1,10.2,FALSE,,,,2,FALSE
LE,le_wage,le_wage_mhi2017.csv,value,2010 USD,Wages,Modeled LE data,le_wage,~/github/mhi/region2017/layers/le_wages_mhi2017.csv,rgn_id,,sector,year,value,,TRUE,2005,2013,25681.01528,47815.78947,FALSE,,,,2,FALSE
LE,le_wkforce,le_wkforce_mhi2017.csv,jobs_all,number of jobs,workforce size,DBEDT data (includes unemployed),le_wkforce,~/github/mhi/region2017/layers/le_wkforce_mhi2017.csv,rgn_id,,,year,jobs_all,,TRUE,1990,2016,58400,91400,FALSE,,,,2,FALSE
LSP,lsp_area_1km_coast,lsp_area_1km_coast_whi2018.csv,km2,km2,Area within 1 km of the shore,Area within 1 km of the shore,lsp_area_1km_coast,~/github/mhi/region2017/layers/lsp_area_1km_coast_whi2018.csv,rgn_id,,,,km2,,TRUE,,,84.1640462,123.5977539,FALSE,,,,2,FALSE
LSP,lsp_area_3nm_whi2018,lsp_area_3nm_whi2018.csv,km2,km2,Offshore area to 3nm,Offshore area to 3nm,lsp_area_3nm_mhi2017,~/github/mhi/region2017/layers/lsp_area_3nm_whi2018.csv,rgn_id,,x,,km2,,TRUE,,,457.0312068,659.3834028,FALSE,,,,2,FALSE
LSP,lsp_coastal_conservation,lsp_coastal_conservation_whi2018.csv,km2,km2,Coastal conservation lands,Coastal conservation lands,lsp_coastal_conservation,~/github/mhi/region2017/layers/lsp_coastal_conservation_whi2018.csv,rgn_id,,condist,,km2,,TRUE,,,0,28.43301284,FALSE,,,,2,FALSE
LSP,lsp_historic_sites,lsp_historic_sites_mhi2017.csv,historic_sites,historic_sites,Number of listed national and state historic sites,Number of listed national and state historic sites,lsp_historic_sites,~/github/mhi/region2017/layers/lsp_historic_sites_mhi2017.csv,rgn_id,,,year,historic_sites,,TRUE,2008,2012,98,111,FALSE,,,,2,FALSE
LSP,lsp_mpa_3nm_wh2018,lsp_mpa_3nm_wh2018.csv,km2,km2,State 30by30 marine managed areas,State 30by30 marine managed areas,lsp_mma_mhi2017,~/github/mhi/region2017/layers/lsp_mpa_3nm_wh2018.csv,rgn_id,,,,km2,,TRUE,,,76.55,82.996,FALSE,,,,2,FALSE
MAR,mar_coastalpopn_inland25mi,mar_coastalpopn_inland25mi_mhi2017.csv,popsum,number of people,Inland coastal population,Total coastal population within 25 miles of coast.,mar_coastalpopn_inland25mi,~/github/mhi/region2017/layers/mar_coastalpopn_inland25mi_gl2016.csv,rgn_id,,,year,popsum,,TRUE,2005,2015,97446632,108426858,FALSE,,,,2,FALSE
MAR,mar_fishpond_current,mar_fishpond_current_mhi2017.csv,Area_acres,acres,Current extent of fishponds in Hawaii,,mar_fishpond_current,~/github/mhi/region2017/layers/mar_fishpond_current_mhi2017.csv,rgn_id,,,,area_acres,,TRUE,,,214.2889596,214.2889596,FALSE,,,,2,FALSE
MAR,mar_fishpond_health,mar_fishpond_health_mhi2017.csv,health_n,potential,Ratio of active fishponds to historical number,Ratio of active fishponds to historical number,mar_fishpond_health,~/github/mhi/region2017/layers/mar_fishpond_health_mhi2017.csv,rgn_id,,,,health_n,,TRUE,,,0.290909091,0.290909091,TRUE,,,,2,FALSE
MAR,mar_fishpond_numbers,mar_fishpond_numbers_mhi2017.csv,current,number of fishponds,Number of current fishponds in Hawaii,Number of current fishponds in Hawaii,mar_fishpond_numbers,~/github/mhi/region2017/layers/mar_fishpond_numbers_mhi2017.csv,rgn_id,,,,current,,TRUE,,,16,16,FALSE,,,,2,FALSE
MAR,mar_harvest,mar_harvest_mhi2017.csv,lbs,lbs,Mariculture production,Production of shellfish and foodfish from mariculture facilities,mar_harvest,~/github/mhi/region2017/layers/mar_harvest_mhi2017.csv,rgn_id,,species,year,lbs,,TRUE,2007,2011,32000,1311000,FALSE,"tonnes,value,reference",,,2,FALSE
MAR,mar_operations,mar_operations_mhi2017.csv,value,trend score,Mariculture operations,The number of mariculture operations by type and county.,mar_operations,~/github/mhi/region2017/layers/mar_operations_census_mhi2017.csv,rgn_id,,commodity,year,value,,TRUE,2002,2012,3,10,FALSE,est_value,,,2,FALSE
pressure,cc_acid,cc_acid_mhi2017.csv,pressure_score,scaled 0-1,Ocean acidification,Ocean acidification pressure scaled using biological thresholds,cc_acid,~/github/mhi/region2017/layers/cc_acid_gl2016.csv,rgn_id,,,,pressure_score,,TRUE,,,0.310560133,0.310560133,TRUE,,,,2,FALSE
pressure,cc_slr_nearshore,cc_slr_nearshore_mhi2017.csv,mean,scaled 0-1,Sea level rise,Sea level rise from cumulative impact mapping,cc_slr_nearshore,~/github/mhi/region2017/layers/cc_slr_mhi2017.csv,rgn_id,,,,mean,,TRUE,,,0.933094824,0.933094824,TRUE,,,,2,FALSE
pressure,cc_sst,cc_sst_mhi2017.csv,pressure_score,scaled 0-1,Sea surface temperature anomolies,Sea surface temperature anomolies,cc_sst,~/github/mhi/region2017/layers/cc_sst_gl2016.csv,rgn_id,,,,pressure_score,,TRUE,,,0.141200672,0.141200672,TRUE,,,,2,FALSE
pressure,cc_uv,cc_uv_mhi2017.csv,pressure_score,scaled 0-1,UV radiation pressure,Modeled UV radiation based on Erythemal UV Irradiance data provided by GES DISC.,cc_uv,~/github/mhi/region2017/layers/cc_uv_gl2016.csv,rgn_id,,,,pressure_score,,TRUE,,,0.305541293,0.305541293,TRUE,,,,2,FALSE
pressure,cc_warm,cc_warm_mhi2017.csv,mean,scaled 0-1,Sea surface temperature anomolies,The maximum observed DHW (Degree Heating Week) per pixel was calculated over the time frame of the data (2013-2016). Pixels exceeding 12 DHW were set to the maximum value since it is likely that major coral mortality has occurred those areas.,cc_warm,~/github/mhi/region2017/layers/cc_warm_mhi2017.csv,rgn_id,,,,mean,,TRUE,,,0.390247779,0.390247779,TRUE,,,,2,FALSE
pressure,forest_health,forest_health_mhi2017.csv,mean,scaled 0-1,Percent of forest dominated by non-native species,Percent of forest dominated by non-native species,forest_health,~/github/mhi/region2017/layers/forest_health_mhi2017.csv,rgn_id,,,,mean,,TRUE,,,0.41,0.41,TRUE,,,,2,FALSE
pressure,fp_com_hb,fp_com_hb_mhi2017.csv,pressure_score,scaled 0-1,High bycatch due to commercial fishing,NOAA bycatch ratio from tuna fishery,fp_com_hb,~/github/mhi/region2017/layers/fp_com_hb_mhi2017.csv,rgn_id,,,,pressure_score,,TRUE,,,0.28,0.28,TRUE,,,,2,FALSE
pressure,fp_com_lb,fp_com_lb_mhi2017.csv,pressure_score,scaled 0-1,Low bycatch due to commercial fishing,NOAA bycatch ratio from swordfish fishery,fp_com_lb,~/github/mhi/region2017/layers/fp_com_lb_mhi2017.csv,rgn_id,,,,pressure_score,,TRUE,,,0.24,0.24,TRUE,,,,2,FALSE
pressure,fp_fish_aquarium,fp_fish_aquarium_mhi2017.csv,mean,scaled 0-1,Aquarium fishing,"Aquarium fishing take is reported to DAR separately from food fish, under a different licensing scheme and reporting system.",fp_fish_aquarium,~/github/mhi/region2017/layers/fp_aquarium_mhi2017.csv,rgn_id,,,,mean,,TRUE,,,0.134496632,0.134496632,TRUE,,,,2,FALSE
pressure,fp_reeffish_t,fp_reeffish_t_mhi2017.csv,mean,scaled 0-1,Reef fishing catch,Modeled reef fish catch from commerical and recreational fishery taking into account shoreline accessability.,fp_reeffish_t,~/github/mhi/region2017/layers/fp_reeffish_t_mhi2017.csv,rgn_id,,,,mean,,TRUE,,,0.047607748,0.047607748,TRUE,,,,2,FALSE
pressure,hd_benstr,hd_benstr_mhi2017.csv,mean,scaled 0-1,Habitat destruction of benthic structures,"Benthic structures were defined as manmade features in the offshore environment that disrupt benthic habitat and include moored buoys, channel markers, offshore cables and pipelines.",hd_benstr,~/github/mhi/region2017/layers/hd_benstr_mhi2017.csv,rgn_id,,,,mean,,TRUE,,,0.0562,0.0971,TRUE,,,,2,FALSE
pressure,hd_coasteng,hd_coasteng_mhi2017.csv,mean,scaled 0-1,Habitat destruction caused by coastal engineering,"Coastal engineering consisted of shoreline armoring structures (e.g., seawalls, revetments, groins, break waters), artificial land (i.e., land fill), and piers.",hd_coasteng,~/github/mhi/region2017/layers/hd_coasteng_mhi2017.csv,rgn_id,,,,mean,,TRUE,,,0.0897,0.131254,TRUE,,,,2,FALSE
pressure,hd_dredging,hd_dredging_mhi2017.csv,mean,scaled 0-1,Habitat destruction from dredging,Dredging was defined as activity involving physically removing substrate with machinery typically to allow for safe passage of vessels,hd_dredging,~/github/mhi/region2017/layers/hd_dredging_mhi2017.csv,rgn_id,,,,mean,,TRUE,,,1,1,TRUE,,,,2,FALSE
pressure,hd_intertidal,hd_intertidal_mhi2017.csv,pressure_score,scaled 0-1,Intertidal habitat destruction,Coastal population density (25 mi from shore)  as a proxy for intertidal habitat destruction. Calculated as resident population per km of shoreline and standardized by maximum regional score.,hd_intertidal,~/github/mhi/region2017/layers/hd_intertidal_mhi2017.csv,rgn_id,,,,pressure_score,,TRUE,,,0.11612808,0.11612808,TRUE,,,,2,FALSE
pressure,hd_shipbased_ground,hd_shipbased_ground_mhi2017.csv,mean,scaled 0-1,Ship-based groundings,To represent the risk of ship groundings and wrecks the footprint of this ship traffic layer was clipped to 9 m depth.,hd_shipbased_ground,~/github/mhi/region2017/layers/hd_shipbased_ground_mhi2017.csv,rgn_id,,,,mean,,TRUE,,,0.00275,0.00873,TRUE,,,,2,FALSE
pressure,hd_tourrec_direct_h,hd_tourrec_direct_h_mhi2017.csv,mean,scaled 0-1,"Direct impacts from humans (trampling, recreation, etc)",InVEST recreation model was run statewide at 1 km resolution for the years 2005 ? 2014. This model uses publicly visible geotagged photos posted to the photo-sharing website Flickr to calculate the annual average number of photo users per day per grid cell,hd_tourrec_direct_h,~/github/mhi/region2017/layers/hd_tourrec_direct_h_mhi2017.csv,rgn_id,,,,mean,,TRUE,,,0.003429,0.0039066,TRUE,,,,2,FALSE
pressure,po_lbsp_nosds_bil,po_lbsp_nosds_bil_mhi2017.csv,mean,scaled 0-1,Landbased source of pollution pathogens,Onsite waste disposal systems (ODSD) as proxy of nitrogen flux to the nearshore water.,po_lbsp_nosds_bil,~/github/mhi/region2017/layers/po_lbsp_nosds_bil_mhi2017.csv,rgn_id,,,,mean,,TRUE,,,0.002031,0.003793,TRUE,,,,2,FALSE
pressure,po_lbsp_sed,po_lbsp_sed_mhi2017.csv,mean,scaled 0-1,Land-based sediment export to nearshore water,"Falinski (2016) customized, parameterized, calibrated, and ran the Integrated Valuation of Ecosystem Services and Tradeoffs (InVEST) model for sediment delivery for each of the eight Main Hawaiian Islands. This model predicts the average annual amount of sediment (tons/yr) exported from each map pixel as a function of land use/land cover, soil characteristics, rainfall, slope, geology, and hydrology.",po_lbsp_sed,~/github/mhi/region2017/layers/po_lbsp_sed_mhi2017.csv,rgn_id,,,,mean,,TRUE,,,0.001985,0.034428,TRUE,,,,2,FALSE
pressure,po_lbspaggolfrunoff,po_lbspaggolfrunoff_mhi2017.csv,mean,scaled 0-1,Land-based source of pollution from aggriculture and golf courses,"Proxy for agricultural and landscaping runoff (nutrients from fertilizers; chemicals like pesticides and herbicides), calculated as the area of agricultural land and golf courses by watershed",po_lbspaggolfrunoff,~/github/mhi/region2017/layers/po_lbspaggolfrunoff_mhi2017.csv,rgn_id,,,,mean,,TRUE,,,0.030692,0.051427,TRUE,,,,2,FALSE
pressure,po_lbspurbanrunoff,po_lbspurbanrunoff_mhi2017.csv,mean,scaled 0-1,Land-based source of pollution from urban runoff,Proxy for nutrient and chemical pollution,po_lbspurbanrunoff,~/github/mhi/region2017/layers/po_lbspurbanrunoff_mhi2017.csv,rgn_id,,,,mean,,TRUE,,,0.027376,0.050119,TRUE,,,,2,FALSE
pressure,po_marinedebris,po_marinedebris_mhi2017.csv,mean,scaled 0-1,Marine debris,State of Hawaii Division of Aquatic Resources aerial imagery of marine debris from 2015.,po_marinedebris,~/github/mhi/region2017/layers/po_marinedebris_mhi2017.csv,rgn_id,,,,mean,,TRUE,,,0.002107,0.003186,TRUE,,,,2,FALSE
